DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,C2021_EASTAT_20,C2021_EASTAT_20_NAME,C2021_EASTAT_20_CODE,C2021_EASTAT_20_TYPE,C2021_EASTAT_20_TYPECODE,C2021_EASTAT_20_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1011,Economically inactive,1011,Economic activity status,1000000,25,20301,Percent,33.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d15a16a17a18a19d20301,5011,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,15,Economically inactive: Retired,_15,Economic activity status,1000000,26,20100,Value,50740,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d15d20100,5012,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,15,Economically inactive: Retired,_15,Economic activity status,1000000,26,20301,Percent,21.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d15d20301,5013,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,16,Economically inactive: Student,_16,Economic activity status,1000000,27,20100,Value,8367,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d16d20100,5014,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,16,Economically inactive: Student,_16,Economic activity status,1000000,27,20301,Percent,3.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d16d20301,5015,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20100,Value,9096,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d17d20100,5016,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20301,Percent,3.8,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d17d20301,5017,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20100,Value,6167,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d18d20100,5018,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20301,Percent,2.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d18d20301,5019,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20100,Value,5098,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d19d20100,5020,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20301,Percent,2.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d19d20301,5021,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20100,Value,559648,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d0d20100,5022,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20301,Percent,100,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d0d20301,5023,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20100,Value,336911,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d1a2a3a4a5a6a7d20100,5024,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20301,Percent,60.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d1a2a3a4a5a6a7d20301,5025,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1002,Economically active (excluding full-time students):In employment,1002,Economic activity status,1000000,2,20100,Value,325809,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d1a2a3a4a5a6d20100,5026,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1002,Economically active (excluding full-time students):In employment,1002,Economic activity status,1000000,2,20301,Percent,58.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d1a2a3a4a5a6d20301,5027,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1003,Economically active (excluding full-time students):In employment:Employee,1003,Economic activity status,1000000,3,20100,Value,275389,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d1a2d20100,5028,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1003,Economically active (excluding full-time students):In employment:Employee,1003,Economic activity status,1000000,3,20301,Percent,49.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d1a2d20301,5029,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1,Economically active (excluding full-time students): In employment: Employee: Part-time,_1,Economic activity status,1000000,4,20100,Value,62445,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d1d20100,5030,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1,Economically active (excluding full-time students): In employment: Employee: Part-time,_1,Economic activity status,1000000,4,20301,Percent,11.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d1d20301,5031,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,2,Economically active (excluding full-time students): In employment: Employee: Full-time,_2,Economic activity status,1000000,5,20100,Value,212944,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d2d20100,5032,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,2,Economically active (excluding full-time students): In employment: Employee: Full-time,_2,Economic activity status,1000000,5,20301,Percent,38,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d2d20301,5033,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1004,Economically active (excluding full-time students):In employment:Self-employed with employees,1004,Economic activity status,1000000,6,20100,Value,7675,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d3a4d20100,5034,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1004,Economically active (excluding full-time students):In employment:Self-employed with employees,1004,Economic activity status,1000000,6,20301,Percent,1.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d3a4d20301,5035,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,3,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,_3,Economic activity status,1000000,7,20100,Value,1620,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d3d20100,5036,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,3,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,_3,Economic activity status,1000000,7,20301,Percent,0.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d3d20301,5037,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,4,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,_4,Economic activity status,1000000,8,20100,Value,6055,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d4d20100,5038,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,4,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,_4,Economic activity status,1000000,8,20301,Percent,1.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d4d20301,5039,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1005,Economically active (excluding full-time students):In employment:Self-employed without employees,1005,Economic activity status,1000000,9,20100,Value,42745,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d5a6d20100,5040,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1005,Economically active (excluding full-time students):In employment:Self-employed without employees,1005,Economic activity status,1000000,9,20301,Percent,7.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d5a6d20301,5041,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,5,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,_5,Economic activity status,1000000,10,20100,Value,19386,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d5d20100,5042,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,5,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,_5,Economic activity status,1000000,10,20301,Percent,3.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d5d20301,5043,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20100,Value,23359,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d6d20100,5044,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20301,Percent,4.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d6d20301,5045,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20100,Value,11102,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d7d20100,5046,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20301,Percent,2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d7d20301,5047,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20100,Value,12807,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d8a9a10a11a12a13a14d20100,5048,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20301,Percent,2.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d8a9a10a11a12a13a14d20301,5049,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20100,Value,10250,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d8a9a10a11a12a13d20100,5050,10850
2021,2021,2021,date,0,0,1774190725,Cambridgeshire,E10000003,local authorities: county / unitary (as of April 2023),423,81,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20301,Percent,1.8,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190725d8a9a10a11a12a13d20301,5051,10850
